3.5;Een oude man onderzoekt de vermissing van zijn net uit Irak teruggekeerde zoon.;In the Valley of Elah
4.5;Het kan dus toch nog, een originele rampenfilm.;Cloverfield
3.5;Nightwatching is een goede eerste kennismaking met deze interessante en bijzondere filmmaker.;Nightwatching
3.5;Zeer goed gemaakte doch voorspelbare actiethriller.;We Own the Night
4.5;Een slimme, fijne, ontroerende en uiterst geestige tragikomedie die niet verzandt in moralisme en sentiment.;Juno
3.0;Deels roadmovie, deels psychologische thriller, maar vooral een vaardig gemaakte film die de uitstraling van Theo Maassen ten volle benut en haast geen dode momenten kent.;TBS
4.0;Ontroerende jongetjes, prachtige shots, een aandoenlijk hondje.. en natuurlijk die etalagepoppen.;Flower in the Pocket
2.0;Het lijkt of de filmscènes zelf gewoon herhaald worden, tot vervelens toe.;The Rebirth (Ai no Yokan)
4.0;Mio Fratello is een heerlijke, luchtige film over een turbulente periode in de Italiaanse geschiedenis.;Mio Fratello è Figlio Unico
3.0;De kijker verlaat misselijk de zaal en zodoende is de film uiteindelijk te veel een horrorverhaal en te weinig een indringende aanklacht.;Import/Export
3.0;Het is een slice of life met goed acteerwerk, maar het gaat ondanks de mooie shots van Parijs uiteindelijk toch vervelen omdat er geen enkel doel of vorm in zit.;Le Voyage du Ballon Rouge
5.0;De gebroeders Coen weer helemaal terug met hun nieuwste werk.;No Country for Old Men
4.0;Niet Wes Andersons beste werk, maar desalniettemin een puike film;The Darjeeling Limited
2.5;Helaas blijven de personages ondoorgrondelijk en vreemd, en levert de anderhalf uur beklemming uiteindelijk niets op.;The Best of Times
5.0;Een organisch geheel, dat meer inzicht geeft in de kameleontische Dylan dan een conventionele biopic ooit zou kunnen doen.;I'm Not There
4.0;Het bewijs dat een experimentele film niet per se saai of ontoegankelijk hoeft te zijn, maar dat het ook een ervaring vol verwondering en ontdekking kan zijn.;You, the Living
2.0;Voor wie houdt van trage, lege Aziatische films met mooi camerawerk een aanrader.;Wonderful Town
0.0;Een hel van een film waar je oren van pijn gaan doen.;Dva v Odnom (Two in One)
3.0;Prachtig vormgegeven, maar dat is ook alles.;Aliens vs. Predator 2
4.0;Dankzij het acteerwerk en het gebrek aan moraliteit een boeiende, intelligente thriller.;Gone Baby Gone
3.0;The Kite Runner is een geslaagde en gelaagde boekverfilming, maar desondanks is de lading van de precaire Afghaanse situatie tekortgedaan.;The Kite Runner
3.5;Dit vakkundig gemaakte debuut met een prima rolbezetting door de jonge cast mist daarmee een smoel.;Bloedbroeders
4.0;Er valt maar weinig aan te merken op deze wijze en indringende film over liefde en herinnering.;Away From Her
3.0;Mooie beelden maar schiet in dramatisch opzicht flink te kort.;The Bird Can't Fly
2.5;Het shockerende boek van D.H.Lawrence, over een lady die het doet met de tuinman, is opnieuw verfilmd.;Lady Chatterley
4.0;Gewoon een heel mooie film die zeker gezien moet worden.;Elizabeth: The Golden Age
3.5;Tot op tweederde van de film is I Am Legend een intrigerende scifi-horror over de laatste man op aarde. Daarna verzandt de film echter jammerlijk.;I Am Legend
4.0;Ongetwijfeld een van de grappigste films van het jaar.;2 Days in Paris
3.5;Een sprookjesprinses belandt in New York. Zou Enchanted kunnen wedijveren met illustere voorgangers als Sneeuwwitje, Assepoester en Doornroosje?;Enchanted
2.5;Carla del Ponte is en blijft een bewonderenswaardige vrouw.;Carla's List
3.0;Een aardig arthouse-niemendalletje met een kenmerkende sfeer.;My Blueberry Nights
3.5;Vermakelijke fantasyfilm voor jong en oud.;The Golden Compass
2.0;Inspiratieloze doorsnee actiefilm met kleurloze personages.;Hitman
3.5;Een soms adembenemend mooi gefilmde natuurfilm die gaat over de unieke pracht van de dieren op onze aarde.;Earth
4.0;David Cronenberg lijkt in Viggo Mortensen zijn muze te hebben gevonden en het is te hopen dat ze nog vaker samen zullen werken.;Eastern Promises
4.0;Beroepsbemoeial Michael Moore heeft weer iets nieuws gevonden om tegenaan te schoppen.;Sicko
3.0;Een van de oudste mythes, tot leven gewekt door de nieuwste technologie.;Beowulf
2.0;Een erg saai vervolg op een al even zouteloze serie.;Resident Evil: Extinction
4.5;Sir Ridley Scotts nieuwste film mag met recht een meesterwerk worden genoemd.;American Gangster
4.0;Superbad is supergrappig.;Superbad
3.5;Probeert stevige kritiek te uiten op de Amerikaanse regering.;Lions For Lambs
1.5;30 Days of Night kan op het lijstje van teleurstellende horrorfilms worden bijgeschreven.;30 Days Of Night
2.0;BenX heeft erg goede bedoelingen, maar teveel ambities -met name vormtechnisch - staat een geslaagde film in de weg.;Ben X
4.0;Hoe is het om te weten dat je een icoon bent? Om tijdens je leven nog tot mythisch figuur te worden verheven? Het gebeurde Bonnie en Clyde, Billy the Kid en ook Jesse James, de Robin Hood van het Wilde Westen.;The Assassination of Jesse James by the Coward Robert Ford
4.0;Intelligent en prachtig gefilmd liefdesdrama dat er zowaar in slaagt te verrassen.;Atonement
2.5;De stilistische thriller is pretentieloos vermaak en weet gedurende zijn anderhalf uur net te boeien.;Butterfly on a Wheel
3.5;Ietwat conventionele, maar regelmatig effectieve thriller met een boodschap en goed acteerwerk.;Michael Clayton
2.5;Wie de schuld heeft van deze zwaar tegenvallende, nietszeggende actiethriller kunnen we pas zeggen als we ooit de originele cut kunnen zien.;The Invasion
3.0;Hoe ontsnap je aan een probleemwijk?;A Guide to Recognizing Your Saints
3.0;Een op zichzelf staande, sterke horrorfilm is het niet geworden.;Halloween
2.0;Zonde van Kevin Bacons acteertalenten.;Death Sentence
1.0;Faalt op het belangrijkste punt van een komedie: je laten lachen.;The Heartbreak Kid
2.0;Een even pretentieuze als ambitieuze film die ondanks een sterrencast en een mooi verhaal niet uit de verf komt.;Evening
2.5;Plichtmatige documentaire voegt weinig toe en blijft hangen in mooie, platte plaatjes.;Manufactured Landscapes
2.5;Zeer vakkundig gemaakte, intense promotiefilm, dat dan weer wel.;The Kingdom
4.0;Debuut van Anton Corbijn straalt klasse uit en heeft een indrukwekkende cast.;Control
4.0;Nederlandse film in hart en nieren, met een goed gevoel voor humor, timing en heerlijke sinterklaasnostalgie.;Alles is Liefde
4.5;Een klassiek sprookje maar dan omgedraaid.;Stardust
2.5;Tegen alle verwachtingen in een vlakke, langdradige en ronduit oninteressante zit geworden.;Goud
2.5;Het begin is sterk, maar daarna laat Stelling de teugels echter toch nog vieren en wordt de film een in herhaling vallende, zeurderige tragikomedie.;Duska
3.5;Heeft een prettig loom tempo, gevatte dialogen en buitengewoon kostelijke rol voor Ben Kingsley. Toch raakt de rek er wel uit.;You Kill Me
2.0;Jodie Foster straft criminelen op bloedige manier af. Betekent haar sekse ook een andere houding tegenover geweld?;The Brave One
4.0;Sterk evenwicht tussen drama en de hoge dosis grappen.;Knocked Up
4.0;Interessant portret van een indrukwekkende vrouw die zichzelf ondanks alles overeind wist te houden.;A Mighty Heart
4.0;Ryan Gosling geeft een masterclass in acteren.;Half Nelson
4.5;Once is een realistische musical? Kan dat dan?;Once
4.0;]De geweldige acteurs maken van een conventionele biopic een mooie, grappige en soms ontroerende film.;Talk to Me
4.0;Bourne is terug. En hoe!;The Bourne Ultimatum
3.0;Degelijke genrefilm met aardig acteerwerk en mooie beelden van New York.;No Reservations
3.5;De beste gameverfilming die niet op een game is gebaseerd.;Crank
4.5;Is deze Belle na veertig jaar nog steeds zo mooi en controversieel?;Belle de Jour
3.5;Onderhoudende film waar je huppelend bij wegloopt. Wat wil je bij een musical nog meer?;Hairspray
3.0;Zo nu en dan een sterke, effectieve horrorfilm.;1408
2.0;Goed werk van Lopez, maar de film heeft bar weinig te melden.;Bordertown
3.0;Een bankoverval zonder oplichterij. Kan dat wel?;The Lookout
1.0;"Een romantische komedie met golden oldie Diane Keaton en fris gezicht Mandy Moore; kan niet mis toch? Euhm... Jawel hoor.";Because I Said So
4.5;Fascinerende film waarin een man strijdt met de jungle.;Rescue Dawn
1.5;Weinig interessante film over ontaarde Californische jeugd die zich kennelijk alleen bezighoudt met zuipen, blowen en neuken.;Alpha Dog
3.5;Een hedendaagse blik op Hitchcocks klassieker Rear Window.;Disturbia
4.0;Goor, hilarisch, enerverend en heerlijk over de top.;Planet Terror
4.0;De plot is beter uitgewerkt, alle karakters ontplooien zich en ook geliefde bijrollen krijgen hun grappige momenten.;The Simpsons
3.5;Komt overbodig over, maar is een goede film.;Infamous
2.0;Brave, gezapige Amerikaanse christelijke familiekomedie met een milieuboodschap.;Evan Almighty
2.5;Een experimentele, abstracte film waarin zeventien cameras.;Zidane: un portrait du 21e siècle
4.0;Een donkere, vieze thriller.;London to Brighton
2.5;Het debuut van Goro Miyazaki, de zoon van de befaamde animatiefilmer Hayao voldoet niet aan de verwachtingen die de achternaam met zich meebrengt.;Tales from Earthsea
2.5;Flauw avontuur van het meest belachelijke politiekorps sinds Police Academy.;Reno 911!: Miami
3.5;Prettig, lichtvoetig kostuumdrama.;Molière
1.5;Een zeer inadequate en ineffectieve poging om mythe en geschiedenis aan elkaar te koppelen.;The Last Legion
4.0;Uitstekend geacteerd Belgisch/Canadees drama, vol verrassingen en boeiende personages.;Congorama
5.0;Pixar legt de lat voor westerse animatiefilms wederom een stukje hoger.;Ratatouille
2.5;Nadat de eerste film een (commercieel) succes was, moest het concept natuurlijk uitgemolken worden.;Fantastic Four: Rise of the Silver Surfer
4.0;The Host is een zeer effectieve, originele film uit Zuid-Korea, die alle genreconventies aan zijn laars lapt.;The Host
3.5;En oppervlakkig Frans liefdesdrama dat alleen de eerste helft weet te boeien.;I Now Pronounce You Chuck & Larry
2.5;Een oppervlakkig Frans liefdesdrama dat alleen de eerste helft weet te boeien.;Ensemble C'est Tout
4.0;Een effectief, angstaanjagend drama dat meer dan eens een flinke mokerslag uitdeelt.;Mon Fils à Moi
2.0;Abe krijgt na een bijna-doodervaring de gave om te zien welke mensen zeer binnenkort zullen sterven.;White Noise 2
4.0;Episodisch relaas van het onbezorgde leventje van een homoseksuele jongen die midden jaren tachtig aids krijgt en in rap tempo aftakelt.;Les Temoins
3.5;Een film met een hart dus, die best nog wel eens een paar dagen door je hoofd kan spoken (al is het maar vanwege de scheerscène).;Fur: An Imaginary Portrait Of Diane Arbus
2.0;Twee stilistisch gefilmde registraties van moderne dans van elk een half uur, in zwart-wit.;Solo & À Mains Nues
2.5;Niet te volgen actie, helemaal volgens Michael Bay recept.;Transformers
1.5;Roeierig Mexicaans drama waarin drie verhaallijntjes samenkomen.;Drama/Mex
3.5;Dé fantasy van elke nerd, euh, actiefanaat.;Die Hard 4.0
3.0;In de derde van de filmreeks barst het weer van de postmodernistische verwijzingen, maar gaat dat niet vervelen?;Shrek The Third
3.0;Sympathiek, maar overstijgt het conventionele drama niet.;Irina Palm
4.0;De legendarische Peter OToole geeft op schitterende wijze leiding aan een uitstekende cast.;Venus
3.5;Weer ouderwets vermakelijk en spat het plezier van het scherm af.;Ocean's Thirteen
4.0;Het is niet zijn beste film, maar wel een leuke rit met zowel zijn beste als slechtste dialogen sinds Pulp FIction.;Death Proof
2.0;Geslaagd kun je dit niet noemen, hooguit opmerkelijk somber.;Premonition
4.0;Opent de ogen voor een verbijsterende staaltje hedendaagse indoctrinatie.;Jesus Camp
4.5;Fantastische actiefilm van genremeester Johnny To.;Exiled
3.5;Een interessant gegeven wordt niet heel sterk uitgewerkt.;Black Snake Moan
4.0;Prachtige film over de jacht op de beroemde seriemoordenaar.;Zodiac
2.0;De monsters openbaren zich direct in het volle licht en rest slechts het wachten op de afwikkeling van de slappe plot.;The Messengers
3.5;Richard Gere speelt de tot nu toe beste rol van zijn carrière als schrijver en oplichter Clifford Irving.;The Hoax
3.5;Duurt te lang, maar heeft wel een sterk, goed doordacht verhaal met spectaculaire finale.;Pirates of the Caribbean: At Worlds End
4.5;Een ijzersterk script en een droomcast maken dit éénv an de beste films van Ernst Lubitsch.;Ninotchka
3.0;Onuitgebalanceerd relaas van de overtocht naar Amerika en de onmenselijke selectieprocedure aldaar.;Nuovomondo
4.0;Een opmerkelijk portret en, nog belangrijker, een spreekbuis voor de goedheid van de mens.;Tussen Hemel en Aarde
3.0;Erg onbeduidend en houdt de kijker nog maar net bij de les.;Close To Home
3.0;De man met het elastieken gezicht en de sporadische meesterwerkjes waagt zich nu aan de thriller. Maar of dat een goed idee is...?;The Number 23
3.0;Misschien was dit materiaal beter geschikt geweest voor een miniserie op tv.;The Namesake
2.0;Helaas is de film een veel te rechttoe-rechtaan formulewerkje om echt te verrassen.;The Reaping
3.0;Veel leuker dan het flauwe concept doet vermoeden.;Blades of Glory
3.0;Leuk of niet, het is Lars blijkbaar vooral te doen geweest om iets compleet pretentieloos neer te zetten.;The Boss of It All
4.0;In zijn derde, onvergetelijke film schotelt Darren Aronofsky ons een kijkervaring voor, waar slechts een klein publiek mee uit de voeten zal kunnen.;The Fountain
4.0;Superieur vermaak.;Spider-Man 3
4.0;Del Toro maakt er met deze filmische aanklacht tegen het fascisme vooral een visueel feest van.;Pan's Labyrinth
3.0;Nicolas Cage kan de toekomst zien, maar niet meer dan twee minuten vooruit en alleen als het hemzelf aangaat.;Next
3.5;Mierzoet én venijnig portret van de opkomst en ondergang van een succesvol schrijfster rond de eeuwwisseling.;Angel
0.0;Zullen we gewoon met elkaar afspreken dat we vanaf nu wegblijven bij dit soort films, want ook een betere filmtoekomst begint bij jezelf.;Epic Movie
4.0;Nacho Cerdàs speelfilmdebuut [i]The Abandoned[/i] gaat over een bezeten huis in Rusland, en is perfect voor een avondje griezelen in een vakantiehuis in de Ardennen aankomend Pinksterweekeinde.;The Abandoned
3.5;Ambitieuze, maar slechts half geslaagde meditatie op vergankelijkheid en onze wens eeuwig te willen blijven leven.;The Fountain
3.5;Goede remake met gedurfde keuzes.;Disturbia
3.5;Een grappige en originele Deense politieke satire. Deze zwarte komedie maakt effectief gebruik van locaties en cast.;How to Get Rid of the Others
4.0;Thomas Dunn mag trots zijn op zijn debuut, waarin een werkloze filmmaker besluit een documentaire te maken van een nog zeer actieve seriemoordenaar.;The Ungodly
3.0;Voorspelbare maar effectieve slasherfilm uit het hoge noorden.;Cold Prey
3.0;Nostalgie en sciencefiction komen samen in deze tamelijk wazige, kitscherige anime.;The Place Promised in Our Early Days
2.5;Splatterkomedie uit Nieuw Zeeland. Denk Braindead maar dan met zombie-schaapjes. Leuk voor even, maar de lol gaat er al snel van af.;Black Sheep
3.5;Een zeer aardige ode aan jaren 70 thrillers die daarbij helaas wel iets teveel bezig is met imitatie van klassiekers.;The Backwoods
4.0;Een ludieke, 85 minuten voortdenderende adrenalinerush.;Crank
4.0;Een fantastische achtbaanrit van martial arts, gechoreografeerd door Donnie Yen, waarin het verhaal ondergeschikt is aan de geweldige actie.;Dragon Tiger Gate
3.5;Parijs zag er niet eerder zo strak, zo tijdloos en zo verlaten uit.;Angel-A
4.5;De film is surrealistisch zonder pretentieus of onnodig ingewikkeld te zijn, grappig zonder cynisch.;The Bothersome Man
4.0;Maar het is vooral het eigenzinnige commentaar op de Koreaanse samenleving dat The Host naar een hoger plan tilt.;The Host
3.0;Achter alle zonneschijn is dit een behoorlijk rommelige film.;Sunshine
3.0;Op openhartige wijze geeft de documentaire inzicht in dat bijzonder veeleisende jaar, maar maakt het kijken soms wel erg ongemakkelijk.;Ellen ten Damme - As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To
2.0;De nostalgie naar heerlijk foute Turtletijden is totaal geen eer aangedaan.;Teenage Mutant Ninja Turtles
4.0;Alles draait om vrijheid van leven, vrijheid van dromen, vrijheid van bewegen en vrijheid van seks.;I Don't Want to Sleep Alone
3.5;Verre van perfect, maar wel erg vermakelijk.;Jade Warrior
4.5;En juweeltje van een filmdebuut waarvan een origineel en creatief verhaal het belangrijkste wapenfeit is.;Firefly
3.5;Kreeg Oscars voor beste cinematografie, art direction en make-up. En terecht!;Pan's Labyrinth
2.0;Klinkt geinig, maar wacht... Tim Allen speelt één van de hoofdrollen...;Wild Hogs
2.0;Begint sterk, maar slaat halverwege een niet boeiende weg in.;Goya's Ghosts
3.0;Lange wraakoefening met werkelijk verbluffende explosies en testosteronverhogende actiescènes.;Shooter
2.0;Een mislukt experiment van Steven Soderbergh.;The Good German
4.5;Onvergetelijke ervaring vol beelden die op het netvlies blijven branden.;Inland Empire
4.5;Dit is toch eigenlijk wel de grappigste film van de laatste jaren.;Hot Fuzz
4.0;Beklemmend, soms wat theatraal portret van gezinsverdriet.;Nue Propriété
5.0;De expressionistische compositie, het verbluffende camerawerk, de meesterlijke rol van Mitchum en het duistere, sprookjesachtige script maken dit een waar meesterwerk.;Night of the Hunter
4.5;Nieuwe triomf voor Zhang Yimou. Elk frame is een lust voor het oog.;Curse of the Golden Flower
2.0;Film met slap script dat geen keuze maakt tussen de romantiek en het actiespektakel.;Ghost Rider
4.0;Het is vooral een mooi portret van de Dixie Chicks, drie sterke vrouwen en getalenteerde muzikanten.;Shut Up & Sing
4.0;Het pretentieloze, onverbiddelijke script raakt in combinatie met de vlekkeloze regie en de sterke casting vele snaren en laat je uitgeput achter.;Anche Libero Va Bene
4.5;Tijdloos document waarin je van de ene verwondering in de andere valt.;The Monastery  Mr. Vig & The Nun
4.0;Solide actiefilm met mooie effecten, een goed verhaal en gedegen camerawerk en editing.;300
3.0;Na afloop vooral als technisch geslaagd maar inhoudelijk erg overbodig.;Death of a President
2.0;Bijna ondraaglijke opeenvolging van schreeuwende amateuracteurs die een en hetzelfde punt duidelijk maken.;Offside
4.0;Deels stijlvolle misdaadfilm, deels romantische komedie vol slapstick, maar het geheel is gevangen in fantastische beeldtaal.;WWW: What a Wonderful World
3.0;De sympathieke Dennis P. rooft voor zeven miljoen aan diamanten en probeert er mee weg te komen.;Dennis P.
3.0;Heb je niets met (een zingende) Hugh Grant dan kun je waarschijnlijk beter thuisblijven.;Music and Lyrics
3.5;Als je je door de nodige clichés heen kunt werken, kun je redelijk genieten van een sympathieke feelgood film.;Freedom Writers
3.0;Helaas had dit portret zoveel beter kunnen zijn als het aangrijpende levensverhaal niet in die onnodige vertelstructuur was gewrongen.;La Vie En Rose
1.0;Alles wat Hannibal Lecter interessant maakte, wordt in Hannibal Rising teniet gedaan.;Hannibal Rising
4.0;Een liefdevol en schrijnend portret van een vergooid talent.;Jimmy Rosenberg - De Vader, de Zoon & het Talent
2.5;Had meer lef mogen hebben om de pretentie van sociaal geëngageerd drama waar te maken.;Kicks
3.0;Wonderlijk genoeg valt déze reïncarnatie best goed uit.;The Hitcher
4.5;Op alle vlakken nagenoeg perfect uitgevoerde speelfilm over een belangrijk onderwerp dat het verdient om verbeeld te worden.;Das Leben der Anderen
3.0;Cultband Tenacious D heeft eindelijk zijn eigen film, maar naast een handvol leuke liedjes valt er verrassend weinig te lachen.;Tenacious D: The Pick of Destiny
4.0;Een aangrijpend portret van een van de ergste pedofiliezaken in de recente Amerikaanse kerkelijke geschiedenis.;Deliver Us From Evil
2.0;Dreamgirls is de filmadaptatie van een Broadwaymusical over de doorbraak van een zwarte zangeressengroep in de jaren zestig.;Dreamgirls
4.0;Judi Dench is fenomenaal als een slinkse, ietwat psychotische oude vrouw.;Notes on a Scandal
4.5;Hilarisch portret van een drietal mannen in Roemenië.;12:08 East of Bucharest
2.5;Ode aan op games gebaseerde stupide vechtfilms kunnen noemen, maar voor plot, dialoog en acteerwerk moet je ergens anders zijn.;DOA: Dead or Alive
3.5;Dan weer uniek en fascinerend, dan weer onorigineel of slaapverwekkend, maar wel de moeite waard.;Letters From Iwo Jima
3.5;Een ambitieuze, degelijke politieke thriller.;The Good Shepherd
4.0;Lange, onopgesmukte film die de koude, analytische omgeving van ziekenhuizen toont.;The Death of Mr. Lazarescu
3.0;Klassieke Hollywoodconstructie: een held ondervindt problemen en aan het eind van de film heeft hij ze overwonnen.;Night at the Museum
4.0;Forest Whitaker eist in elk shot de aandacht op als de charmante maar moorddadige en paranoïde dictator Idi Amin en is tegelijk charmant en angstaanjagend.;The Last King of Scotland
4.0;Nostalgisch, licht melancholisch en een waardig afscheid van een grootmeester.;A Prairie Home Companion
4.0;Een opvallend positief coming-of-ageverhaal in Roemenië ten tijde van Ceausescus bewind.;The Way I Spent the End of the World
4.0;Sterk geacteerd, prachtig geschoten debuut van Tamar van den Dop.;Blind
4.5;Filmgoochelaar Nolan laat op het witte doek een fantastische truc zien.;The Prestige
3.0;Een ietwat brave, maar genietbare film over het leven van Beatrix Potter, die met haar verhaaltjes over Peter Rabbit en consorten een tijdloze creatie bedacht.;Miss Potter
4.0;Met veel point-of-view shots en weinig kunstmatig licht weet de vaste Carlos Reygadas cameraman Diego Martinez Vignatti een heel intiem, ongepolijst portret te maken van een verloren meisje van veertien.;Die Unerzogenen
4.5;Een fris debuut en een hilarisch portret van zomaar wat mensen in een Roemeens dorp aan de vooravond van Kerstmis.;12:08 East of Bucharest
4.0;Een vermakelijke mix van gesprekken over sociale en politieke onderwerpen en swingende soulmuziek.;Wattstax
4.5;Een prachtige ode aan het doorzettingsvermogen en de overlevingsdrang van de mens.;Rescue Dawn
4.5;Fascinerend van begin tot eind.;The Prestige
3.5;Door de wat vlakke en afstandelijke personages mist Paprika de spanning die het zou moeten hebben, maar door prachtige animaties en een inventieve droomsequentie is de film de moeite waard.;Paprika
4.0;Een unieke en aandoenlijke komedie, vol droge humor.;Eagle vs Shark
3.0;De beelden beklijven, maar als ode aan de orale cultuur van de oorspronkelijke bewoners van Arnhemland is het wel een erg mager.;Ten Canoes
2.0;Hoe goedbedoeld ook, het is vooral zelfverheerlijkende stroop.;Pursuit of Happyness
2.0;Wil je een domme, lawaaierige actiefilm maken voor mensen met een wapenfetisj? Prima. Maar bespaar ons dan het moralistische gemekker.;Smokin' Aces
4.0;Veelbelovend debuut van Andrea Arnold.;Red Road
2.0;Pretentieuze, quasi-filosofische maar nooit echt interessante softporno.;IFFR 07 - Les anges exterminateurs
2.5;Godzijdank is het geheel toch nog een beetje de moeite waard door de voor Besson oh zo herkenbare ironische humor.;Arthur and the Minimoys
5.0;Fris, spectaculair en zelfs humoristisch.;Exiled
4.0;Een fascinerende hommage aan een grootse editor en het onderbelichte montagevak, inclusief tips & trucs.;Murch
3.5;Minder dedain en meer compassie voor de onderwerpen van de film waren welkom geweest.;Little Children
4.0;Razend spannende film met een indrukwekkende boodschap.;Blood Diamond
2.0;Overdaad schaadt.;Nacho Libre
2.5;Matige genrefilm met pretenties die niet waargemaakt worden.;Lonely Hearts
2.5;Conventionele aanpak van een heftige drugsrelatie.;Candy
2.0;Eindelijk kunnen we samen met Sly het Rocky-hoofdstuk afsluiten.;Rocky Balboa
2.5;Vol clichés en oninteressante personages, maar in de laatste vijf minuten krijgt de film toch nog enige wrange betekenis en diepgang.;Bobby
4.0;Terechte bijstelling van het onvolledige beeld dat velen hebben van de enorme offers die Marokkanen, Algerijnen en Tunesiërs hebben gebracht voor de stabiliteit van Europa.;Indigènes
4.0;Perfect uitgevoerd avontuur in een exotische, prachtig aangeklede omgeving.;Apocalypto
4.0;Speelfilmdebuut van regisseur Sander Burger over een jonge man met een hartafwijking die het leven dag tot dag leeft van totdat hij een meisje tegenkomt dat hem aankan.;Olivier etc.
3.5;Achttien korte films van verschillende makers over liefde in Parijs, met veel bekende namen voor en achter de camera.;Paris Je T'Aime
4.0;Vrouwenliefde in het strenge China, dat kán niet goed gaan.;The Chinese Botanist's Daughters
4.0;Mooie ode aan de magie van de film.;The Illusionist
3.0;There will be blood. LOTS of it;Saw III
4.0;Een sympathieke, melancholische film die een kerstfilm voor het filmhuispubliek genoemd zou kunnen worden.;Snow Cake
5.0;Verbluffende decors, prachtige muziek en een einde om te zoenen: een klassieker.;Odd Man Out
3.0;Dertien in een dozijn film, maar wel leuk.;The Holiday
3.5;Een lekker spannende, doch flink ongeloofwaardige actiethriller voor tijdens de donkere dagen.;Deja Vu
3.0;Vermakelijk, maar weinig origineel fantasieavontuur.;Eragon
1.5;Misbaksel eersteklas.;'N Beetje Verliefd
4.0;Eerlijk portret van (een deel van) de Nederlandse hiphopscene.;Dutch Touch
3.0;Onevenwichtige, wat teleurstellende mengeling van interviews met Leonard Cohen en een concertregistratie.;Leonard Cohen: I'm Your Man
4.0;Doet recht aan het onverfilmbaar geachte boek.;Perfume: The Story of a Murderer
4.0;Verwacht geen revolutionaire western, maar de setting en morele ambiguïteit van personages maken de film uniek.;The Proposition
4.0;Behalve een rijk tijdsbeeld wordt een zeer volledig overzicht gegeven van de manier waarop de pacifistische boodschap van John Lennon miljoenen mensen bereikte.;The U.S. vs. John Lennon
2.0;Weinig informatieve, korte documentaire over de plaats van Maria in het leven van enkele mensen in Polen, Nederland, Spanje en Turkije.;Ave Maria
2.5;De eerste computeranimatiefilm van Aardman.;Flushed Away
4.0;Flags of Our Fathers zal een gevoel van schaamte achterlaten.;Flags of Our Fathers
4.0;Een fictioneel kijkje in de keuken van de Engelse koninklijke familie rondom de dood van prinses Diana in 1997.;The Queen
4.0;Subtiel spel in een degelijke arthousethriller over de zoete wraak van een leerling op haar oude pianolerares.;La Tourneuse de Pages
4.0;Een wonderlijke liefdesgeschiedenis in deze derde speelfilm van videoclipkunstenaar Michel Gondry.;The Science of Sleep
3.5;Herkenbaar verhaal van kinderen die gebukt gaan onder armoede, onderdrukking of verwaarlozing.;All the Invisible Children
4.5;De beste Bond-film sinds Goldfinger.;Casino Royale
3.0;Mooi gefilmde, mooi aangeklede maar zielloze neo-noir zonder interessante personages of goed uitgewerkt verhaal.;The Black Dahlia
3.0;Meer van hetzelfde, maar de gore en acteur R. Lee Ermey maken veel goed.;The Texas Chainsaw Massacre: The Beginning
1.0;Oppervlakkige biopic over de eerste jaren van Herman Broods rock-'n-roll carrière.;Wild Romance
5.0;Stukje briljantie van Martin Scorsese.;The Departed
3.0;De film is top- en topzwaar en neemt zichzelf veel te serieus.;Frozen Land
4.0;Cynische, doch verrassend genuanceerde film waar zowel fanatieke rokers als milieufreaks zich uiteindelijk in kunnen vinden.;Thank You For Smoking
3.0;Sensatiezuchtige documentaire over de persoonlijke misère van George Michael.;George Michael: A Different Story
4.0;Sterk drama over de kwetsbaarheid en fragiliteit van de mens en de verregaande gevolgen van miscommunicatie.;Babel
4.0;Het is een hilarisch avontuur.;Borat
2.5;Een hilarisch ranzig en oprecht patriottistisch manifest.;Shortbus
4.0;Originele, hartverwarmende en tragikomische feelgood film.;Little Miss Sunshine
4.0;Een enerverende, sfeervolle actiethriller mét inhoud.;Children of Men
2.0;Het leven van de Braziliaanse jeugdvrienden Deco en Naldinho wordt op zn kop gezet door de komst van het jonge hoertje Karinna.;Cidade Baixa
4.5;Heeft niet de originele frisheid van zijn illustere voorganger maar is zeker net zo grappig.;Clerks II
1.0;Ongeïnspireerde uitwerking van een weinig originele premisse: een afstandsbediening waarmee je je leven kunt bedienen.;Click
4.5;De tastbare grimmigheid in Nachtrit is zeldzaam in Hollandse producties.;Nachtrit
1.0;Kruis Harry Potter met James Bond en je krijgt Alex Rider, de hoofdpersoon van Stormbreaker.;Stormbreaker
4.0;Ingetogen documentaire over de Parijse begraafplaats Père-Lachaise.;Forever
4.0;Al Gore legt op een glasheldere, fascinerende manier uit waarom het broeikaseffect een gevaar is dat ons allemaal aangaat.;An Inconvenient Truth
4.0;Geslaagde komische verfilming van de gelijknamige chick lit.;The Devil Wears Prada
2.5;Gouden regel van tienerfilms: het publiek is altijd vijf jaar jonger dan de personages.;Afblijven
2.5;Het probleem met deze film is echter dat anderhalf uur ranzigheden gewoon iets te veel van het goede is.;Jackass Number Two
2.0;Doodsaai formulewerk.;Sl8n8
2.0;Bronmateriaal is ontdaan van de scherpe kantjes om opgediend te worden aan het grote, internationale publiek.;Elementaire Deeltjes
2.0;De toon van de film is neerslachtig en menigeen zal de zaal pessimistischer verlaten dan binnenkomen.;L'Enfant Endormi
